Ideal pulse shape of 1,2 an 3 photons events.
laser=1540nm (0.8eV)
bias current = 10.5 uA 
temperature = 44mK
 
time	Amp_1ph_0.8eV	Amp_2ph_1.6eV	Amp_3ph_2.4eV
s	V	V	V

2.67761E-5	-0.00178	-0.00324	-0.00497
2.68161E-5	-0.00217	-0.00368	-0.00511
2.68561E-5	-0.00167	-0.00321	-0.0046
2.68961E-5	-0.00174	-0.00315	-0.00447
2.69361E-5	-0.00174	-0.00313	-0.00462
2.69761E-5	-0.00212	-0.00343	-0.00504
2.70161E-5	-0.00166	-0.00295	-0.00446
2.70561E-5	-0.00173	-0.00305	-0.00453
2.70961E-5	-0.00168	-0.00308	-0.00467
2.71361E-5	-0.00212	-0.00348	-0.00483
2.71761E-5	-0.00159	-0.00305	-0.00483
2.72161E-5	-0.00167	-0.00307	-0.00477
2.72561E-5	-0.00167	-0.00321	-0.0046
2.72961E-5	-0.00212	-0.00357	-0.00496
2.73361E-5	-0.00161	-0.00309	-0.00454
2.73761E-5	-0.00168	-0.00305	-0.00465
2.74161E-5	-0.00173	-0.00314	-0.00456
2.74561E-5	-0.00207	-0.00355	-0.00507
2.74961E-5	-0.00161	-0.00301	-0.00448
2.75361E-5	-0.00167	-0.00309	-0.00426
2.75761E-5	-0.00163	-0.00306	-0.0045
2.76161E-5	-0.00203	-0.00346	-0.00486
2.76561E-5	-0.00156	-0.00291	-0.00427
2.76961E-5	-0.00165	-0.00292	-0.00432
2.77361E-5	-0.00165	-0.00301	-0.00442
2.77761E-5	-0.002	-0.00323	-0.00471
2.78161E-5	-0.00154	-0.00287	-0.00434
2.78561E-5	-0.00158	-0.00294	-0.0042
2.78961E-5	-0.0016	-0.00288	-0.00412
2.79361E-5	-0.00205	-0.00344	-0.00471
2.79761E-5	-0.0015	-0.00294	-0.00412
2.80161E-5	-0.00161	-0.003	-0.00412
2.80561E-5	-0.00158	-0.00296	-0.0043
2.80961E-5	-0.00194	-0.00319	-0.00456
2.81361E-5	-0.00148	-0.00281	-0.00403
2.81761E-5	-0.0016	-0.00278	-0.00401
2.82161E-5	-0.0016	-0.00286	-0.00415
2.82561E-5	-0.00203	-0.00337	-0.00465
2.82961E-5	-0.00153	-0.00278	-0.00393
2.83361E-5	-0.00149	-0.00289	-0.0042
2.83761E-5	-0.00147	-0.00277	-0.0042
2.84161E-5	-0.00188	-0.00324	-0.00434
2.84561E-5	-0.00135	-0.00284	-0.00427
2.84961E-5	-0.00145	-0.00277	-0.00417
2.85361E-5	-0.00147	-0.00281	-0.00418
2.85761E-5	-0.00189	-0.00317	-0.00462
2.86161E-5	-0.00138	-0.00275	-0.00388
2.86561E-5	-0.00142	-0.00281	-0.00393
2.86961E-5	-0.00141	-0.00275	-0.00396
2.87361E-5	-0.00181	-0.00309	-0.00443
2.87761E-5	-0.00141	-0.00261	-0.00388
2.88161E-5	-0.0015	-0.00262	-0.00404
2.88561E-5	-0.00141	-0.00287	-0.00422
2.88961E-5	-0.00184	-0.00318	-0.00434
2.89361E-5	-0.00144	-0.00266	-0.00359
2.89761E-5	-0.00145	-0.00269	-0.00379
2.90161E-5	-0.0015	-0.00264	-0.00382
2.90561E-5	-0.00192	-0.00308	-0.0039
2.90961E-5	-0.00143	-0.00263	-0.0035
2.91361E-5	-0.00143	-0.00257	-0.00364
2.91761E-5	-0.0014	-0.00265	-0.0035
2.92161E-5	-0.00185	-0.00301	-0.00386
2.92561E-5	-0.00141	-0.00247	-0.00363
2.92961E-5	-0.00145	-0.00256	-0.00368
2.93361E-5	-0.00145	-0.00255	-0.00358
2.93761E-5	-0.00185	-0.00301	-0.00389
2.94161E-5	-0.00136	-0.00243	-0.00357
2.94561E-5	-0.00143	-0.00248	-0.00379
2.94961E-5	-0.00142	-0.00244	-0.00369
2.95361E-5	-0.00181	-0.00278	-0.00407
2.95761E-5	-0.00132	-0.00229	-0.0037
2.96161E-5	-0.00136	-0.00238	-0.00391
2.96561E-5	-0.00134	-0.00251	-0.00367
2.96961E-5	-0.00176	-0.00283	-0.00407
2.97361E-5	-0.00126	-0.00232	-0.0035
2.97761E-5	-0.00128	-0.00235	-0.00375
2.98161E-5	-0.00133	-0.00241	-0.00379
2.98561E-5	-0.00175	-0.00289	-0.00379
2.98961E-5	-0.00127	-0.00239	-0.00357
2.99361E-5	-0.00135	-0.00238	-0.00367
2.99761E-5	-0.00135	-0.00245	-0.00377
3.00161E-5	-0.00178	-0.00282	-0.00409
3.00561E-5	-0.00129	-0.00228	-0.00354
3.00961E-5	-0.00127	-0.00228	-0.00347
3.01361E-5	-0.0013	-0.00217	-0.00348
3.01761E-5	-0.00173	-0.00265	-0.0038
3.02161E-5	-0.00123	-0.00228	-0.00345
3.02561E-5	-0.00128	-0.00231	-0.00354
3.02961E-5	-0.00128	-0.00221	-0.00364
3.03361E-5	-0.00169	-0.0027	-0.00392
3.03761E-5	-0.00121	-0.0023	-0.00339
3.04161E-5	-0.00126	-0.00229	-0.00339
3.04561E-5	-0.00124	-0.00236	-0.00349
3.04961E-5	-0.0017	-0.00278	-0.00374
3.05361E-5	-0.0012	-0.00209	-0.00328
3.05761E-5	-0.00128	-0.00226	-0.00333
3.06161E-5	-0.00129	-0.00223	-0.00338
3.06561E-5	-0.00161	-0.00262	-0.00384
3.06961E-5	-0.00119	-0.00217	-0.00337
3.07361E-5	-0.00123	-0.00218	-0.00346
3.07761E-5	-0.00127	-0.0022	-0.00333
3.08161E-5	-0.00166	-0.00264	-0.00363
3.08561E-5	-0.00116	-0.00221	-0.0033
3.08961E-5	-0.00127	-0.00208	-0.00319
3.09361E-5	-0.00127	-0.00209	-0.0032
3.09761E-5	-0.00169	-0.00262	-0.00346
3.10161E-5	-0.0012	-0.00213	-0.00306
3.10561E-5	-0.00124	-0.00219	-0.00322
3.10961E-5	-0.00126	-0.00211	-0.00295
3.11361E-5	-0.00171	-0.00253	-0.00351
3.11761E-5	-0.0012	-0.002	-0.00286
3.12161E-5	-0.00124	-0.00193	-0.00299
3.12561E-5	-0.00118	-0.00203	-0.00276
3.12961E-5	-0.00155	-0.00255	-0.003
3.13361E-5	-0.00109	-0.00207	-0.00294
3.13761E-5	-0.00113	-0.00218	-0.00318
3.14161E-5	-0.00123	-0.00213	-0.00301
3.14561E-5	-0.00162	-0.00256	-0.00339
3.14961E-5	-0.00114	-0.00204	-0.00304
3.15361E-5	-0.00118	-0.00195	-0.00295
3.15761E-5	-0.00119	-0.002	-0.00291
3.16161E-5	-0.00153	-0.0025	-0.0032
3.16561E-5	-0.00102	-0.0019	-0.00301
3.16961E-5	-0.00114	-0.00198	-0.00329
3.17361E-5	-0.00108	-0.00208	-0.0031
3.17761E-5	-0.00154	-0.00245	-0.00328
3.18161E-5	-0.00108	-0.00191	-0.00292
3.18561E-5	-0.00107	-0.00203	-0.00282
3.18961E-5	-0.00108	-0.00202	-0.00291
3.19361E-5	-0.00147	-0.00242	-0.00304
3.19761E-5	-9.37462E-4	-0.00185	-0.00275
3.20161E-5	-0.00102	-0.00191	-0.00291
3.20561E-5	-0.00107	-0.00189	-0.0028
3.20961E-5	-0.00143	-0.00229	-0.00346
3.21361E-5	-0.00103	-0.00188	-0.00301
3.21761E-5	-0.00105	-0.00187	-0.00276
3.22161E-5	-9.88789E-4	-0.00179	-0.00297
3.22561E-5	-0.00145	-0.00232	-0.00318
3.22961E-5	-9.80717E-4	-0.00179	-0.00267
3.23361E-5	-0.001	-0.00176	-0.00277
3.23761E-5	-9.98689E-4	-0.0019	-0.00262
3.24161E-5	-0.00147	-0.00234	-0.00324
3.24561E-5	-0.00101	-0.00192	-0.00266
3.24961E-5	-0.00107	-0.00201	-0.00267
3.25361E-5	-0.0011	-0.00196	-0.00285
3.25761E-5	-0.00148	-0.00238	-0.00313
3.26161E-5	-9.83763E-4	-0.00193	-0.00285
3.26561E-5	-0.00106	-0.0019	-0.00288
3.26961E-5	-0.00103	-0.00187	-0.0025
3.27361E-5	-0.00139	-0.00239	-0.00298
3.27761E-5	-9.47209E-4	-0.00186	-0.00265
3.28161E-5	-0.001	-0.00195	-0.0026
3.28561E-5	-0.00101	-0.00188	-0.00267
3.28961E-5	-0.00144	-0.00231	-0.00314
3.29361E-5	-9.31369E-4	-0.00188	-0.00256
3.29761E-5	-0.00106	-0.00198	-0.00272
3.30161E-5	-0.00102	-0.00192	-0.00262
3.30561E-5	-0.00143	-0.00223	-0.00277
3.30961E-5	-9.95491E-4	-0.00178	-0.00258
3.31361E-5	-0.001	-0.00187	-0.00278
3.31761E-5	-0.00106	-0.00183	-0.00286
3.32161E-5	-0.00143	-0.00215	-0.00315
3.32561E-5	-9.38376E-4	-0.00159	-0.00265
3.32961E-5	-0.00103	-0.00168	-0.00267
3.33361E-5	-0.00103	-0.00166	-0.00242
3.33761E-5	-0.00139	-0.00211	-0.00289
3.34161E-5	-9.52692E-4	-0.00177	-0.00251
3.34561E-5	-9.63049E-4	-0.00171	-0.00254
3.34961E-5	-9.72188E-4	-0.00167	-0.00231
3.35361E-5	-0.00142	-0.00208	-0.00268
3.35761E-5	-9.39289E-4	-0.00147	-0.00235
3.36161E-5	-9.76909E-4	-0.00169	-0.00245
3.36561E-5	-0.00102	-0.00164	-0.00227
3.36961E-5	-0.00142	-0.00199	-0.00293
3.37361E-5	-8.88114E-4	-0.00166	-0.00244
3.37761E-5	-0.001	-0.00162	-0.00237
3.38161E-5	-9.92902E-4	-0.00153	-0.00264
3.38561E-5	-0.00136	-0.00207	-0.00276
3.38961E-5	-8.96643E-4	-0.00154	-0.0023
3.39361E-5	-0.00101	-0.00161	-0.00225
3.39761E-5	-9.97623E-4	-0.00179	-0.00229
3.40161E-5	-0.00139	-0.00225	-0.00296
3.40561E-5	-8.89789E-4	-0.0016	-0.00233
3.40961E-5	-9.59699E-4	-0.00162	-0.00231
3.41361E-5	-9.36548E-4	-0.00166	-0.00243
3.41761E-5	-0.00137	-0.00197	-0.00278
3.42161E-5	-9.07457E-4	-0.00157	-0.00255
3.42561E-5	-9.75386E-4	-0.00155	-0.00271
3.42961E-5	-9.9808E-4	-0.00151	-0.00248
3.43361E-5	-0.00136	-0.00186	-0.00274
3.43761E-5	-8.77909E-4	-0.00146	-0.00215
3.44161E-5	-9.37462E-4	-0.00137	-0.00219
3.44561E-5	-8.89332E-4	-0.00146	-0.00226
3.44961E-5	-0.00132	-0.00193	-0.00239
3.45361E-5	-8.33892E-4	-0.00141	-0.00207
3.45761E-5	-8.6344E-4	-0.00153	-0.00212
3.46161E-5	-8.46077E-4	-0.00145	-0.00213
3.46561E-5	-0.00126	-0.00186	-0.0026
3.46961E-5	-7.92922E-4	-0.00138	-0.00211
3.47361E-5	-8.30085E-4	-0.00137	-0.00235
3.47761E-5	-8.7532E-4	-0.00128	-0.00226
3.48161E-5	-0.00131	-0.00186	-0.00258
3.48561E-5	-8.66486E-4	-0.00126	-0.00205
3.48961E-5	-8.97252E-4	-0.00124	-0.00196
3.49361E-5	-9.32131E-4	-0.00134	-0.00226
3.49761E-5	-0.0013	-0.00187	-0.00243
3.50161E-5	-7.55606E-4	-0.00136	-0.00202
3.50561E-5	-8.31151E-4	-0.00133	-0.00189
3.50961E-5	-7.59414E-4	-0.00137	-0.00186
3.51361E-5	-0.0012	-0.00182	-0.00248
3.51761E-5	-7.81803E-4	-0.00139	-0.00217
3.52161E-5	-7.92008E-4	-0.00139	-0.00223
3.52561E-5	-8.64506E-4	-0.00136	-0.00218
3.52961E-5	-0.00134	-0.0018	-0.00256
3.53361E-5	-7.95663E-4	-0.00142	-0.00238
3.53761E-5	-8.71512E-4	-0.00144	-0.00231
3.54161E-5	-8.93749E-4	-0.0015	-0.00211
3.54561E-5	-0.00131	-0.00182	-0.00263
3.54961E-5	-7.40832E-4	-0.00143	-0.00205
3.55361E-5	-8.01146E-4	-0.00144	-0.00197
3.55761E-5	-8.01299E-4	-0.00126	-0.00234
3.56161E-5	-0.00117	-0.00172	-0.00268
3.56561E-5	-6.91332E-4	-0.00133	-0.00223
3.56961E-5	-7.90028E-4	-0.0013	-0.0022
3.57361E-5	-7.76015E-4	-0.00132	-0.00229
3.57761E-5	-0.00123	-0.00171	-0.00256
3.58161E-5	-7.54235E-4	-0.00122	-0.00202
3.58561E-5	-7.51646E-4	-0.00135	-0.00176
3.58961E-5	-8.1592E-4	-0.00129	-0.00207
3.59361E-5	-0.00123	-0.00185	-0.00253
3.59761E-5	-7.81803E-4	-0.0014	-0.00177
3.60161E-5	-8.4562E-4	-0.00133	-0.00189
3.60561E-5	-7.99775E-4	-0.00135	-0.00208
3.60961E-5	-0.00128	-0.00176	-0.00226
3.61361E-5	-7.88505E-4	-0.00129	-0.00189
3.61761E-5	-8.63592E-4	-0.00148	-0.00198
3.62161E-5	-7.7236E-4	-0.0013	-0.00189
3.62561E-5	-0.00118	-0.00174	-0.00232
3.62961E-5	-7.56215E-4	-0.0013	-0.00189
3.63361E-5	-7.60785E-4	-0.00122	-0.00188
3.63761E-5	-8.0602E-4	-0.00124	-0.0019
3.64161E-5	-0.00122	-0.00175	-0.0024
3.64561E-5	-7.48448E-4	-0.00113	-0.0018
3.64961E-5	-8.40442E-4	-0.00116	-0.00194
3.65361E-5	-7.61546E-4	-0.00118	-0.00217
3.65761E-5	-0.00126	-0.00156	-0.00246
3.66161E-5	-7.83479E-4	-0.00123	-0.00202
3.66561E-5	-8.14397E-4	-0.0011	-0.00175
3.66961E-5	-8.04192E-4	-0.00117	-0.00181
3.67361E-5	-0.00124	-0.00169	-0.00235
3.67761E-5	-7.69314E-4	-0.00115	-0.00193
3.68161E-5	-7.53778E-4	-0.00126	-0.00218
3.68561E-5	-7.58957E-4	-0.00125	-0.00222
3.68961E-5	-0.00118	-0.00162	-0.0024
3.69361E-5	-7.02451E-4	-0.00121	-0.00201
3.69761E-5	-7.81194E-4	-0.00124	-0.00182
3.70161E-5	-8.25363E-4	-0.00119	-0.00158
3.70561E-5	-0.00122	-0.00172	-0.00187
3.70961E-5	-7.3276E-4	-0.00123	-0.00159
3.71361E-5	-7.86525E-4	-0.00131	-0.00173
3.71761E-5	-6.90114E-4	-0.00142	-0.00189
3.72161E-5	-0.00114	-0.00177	-0.00235
3.72561E-5	-6.58586E-4	-0.00135	-0.00194
3.72961E-5	-7.24688E-4	-0.00142	-0.00185
3.73361E-5	-7.09152E-4	-0.00121	-0.002
3.73761E-5	-0.00107	-0.00171	-0.00242
3.74161E-5	-6.10609E-4	-0.00124	-0.0019
3.74561E-5	-6.86763E-4	-0.00117	-0.00184
3.74961E-5	-6.56606E-4	-0.00126	-0.00175
3.75361E-5	-0.0011	-0.00168	-0.00247
3.75761E-5	-6.91332E-4	-0.0013	-0.00187
3.76161E-5	-7.44945E-4	-0.00131	-0.00173
3.76561E-5	-7.40071E-4	-0.00125	-0.00194
3.76961E-5	-0.00114	-0.00163	-0.00215
3.77361E-5	-6.44878E-4	-0.00114	-0.0016
3.77761E-5	-6.85545E-4	-0.00121	-0.00165
3.78161E-5	-7.08543E-4	-0.00119	-0.00157
3.78561E-5	-0.00105	-0.00158	-0.00217
3.78961E-5	-6.33303E-4	-0.00118	-0.00161
3.79361E-5	-6.40005E-4	-0.00125	-0.00137
3.79761E-5	-6.69552E-4	-0.00117	-0.0018
3.80161E-5	-0.00107	-0.00164	-0.00214
3.80561E-5	-5.85326E-4	-0.00113	-0.00172
3.80961E-5	-6.72903E-4	-0.00112	-0.00165
3.81361E-5	-6.55083E-4	-0.00117	-0.00173
3.81761E-5	-0.00106	-0.00154	-0.00223
3.82161E-5	-6.11675E-4	-0.00114	-0.00164
3.82561E-5	-6.09391E-4	-9.93879E-4	-0.00186
3.82961E-5	-6.17615E-4	-0.00105	-0.00166
3.83361E-5	-0.00101	-0.00142	-0.00207
3.83761E-5	-5.80605E-4	-9.24385E-4	-0.00171
3.84161E-5	-6.74426E-4	-0.00108	-0.00171
3.84561E-5	-6.39243E-4	-9.96017E-4	-0.00164
3.84961E-5	-0.00103	-0.0014	-0.00195
3.85361E-5	-4.5952E-4	-8.92846E-4	-0.00152
3.85761E-5	-5.37654E-4	-9.51648E-4	-0.00163
3.86161E-5	-5.49381E-4	-0.00103	-0.00158
3.86561E-5	-9.75082E-4	-0.00137	-0.00194
3.86961E-5	-5.59738E-4	-9.03002E-4	-0.00166
3.87361E-5	-5.9416E-4	-0.00102	-0.00164
3.87761E-5	-5.93551E-4	-0.00102	-0.00158
3.88161E-5	-0.00104	-0.00153	-0.00228
3.88561E-5	-5.28211E-4	-9.78376E-4	-0.00169
3.88961E-5	-5.5654E-4	-9.39888E-4	-0.00159
3.89361E-5	-5.704E-4	-0.00102	-0.00154
3.89761E-5	-0.00102	-0.00136	-0.00196
3.90161E-5	-5.51666E-4	-9.11021E-4	-0.00132
3.90561E-5	-5.91723E-4	-0.00101	-0.00154
3.90961E-5	-6.08781E-4	-9.10486E-4	-0.00168
3.91361E-5	-0.00101	-0.0015	-0.00214
3.91761E-5	-5.04755E-4	-9.70893E-4	-0.00183
3.92161E-5	-6.01775E-4	-9.9869E-4	-0.00169
3.92561E-5	-5.55321E-4	-0.00103	-0.00172
3.92961E-5	-9.29846E-4	-0.00149	-0.00216
3.93361E-5	-4.61652E-4	-9.4363E-4	-0.00169
3.93761E-5	-5.23946E-4	-9.53252E-4	-0.00159
3.94161E-5	-5.40852E-4	-0.00103	-0.00175
3.94561E-5	-9.83459E-4	-0.00137	-0.0018
3.94961E-5	-5.85631E-4	-8.58099E-4	-0.00138
3.95361E-5	-5.97054E-4	-9.07279E-4	-0.00155
3.95761E-5	-5.3674E-4	-9.05675E-4	-0.00134
3.96161E-5	-9.65029E-4	-0.00142	-0.00173
3.96561E-5	-5.37197E-4	-9.47906E-4	-0.00125
3.96961E-5	-5.1298E-4	-0.00103	-0.00135
3.97361E-5	-4.77644E-4	-0.00106	-0.00176
3.97761E-5	-9.34111E-4	-0.00131	-0.00216
3.98161E-5	-5.12828E-4	-8.55426E-4	-0.00162
3.98561E-5	-6.14721E-4	-8.21748E-4	-0.00142
3.98961E-5	-5.63546E-4	-8.91242E-4	-0.00159
3.99361E-5	-9.65791E-4	-0.00134	-0.00216
3.99761E-5	-5.19834E-4	-7.77913E-4	-0.00167
4.00161E-5	-5.56083E-4	-9.42026E-4	-0.00175
4.00561E-5	-5.31714E-4	-9.54321E-4	-0.00165
4.00961E-5	-9.49799E-4	-0.00117	-0.00216
4.01361E-5	-4.56626E-4	-7.45839E-4	-0.00143
4.01761E-5	-5.308E-4	-7.42632E-4	-0.00124
4.02161E-5	-6.11218E-4	-7.98227E-4	-0.0015
4.02561E-5	-9.24516E-4	-0.00128	-0.00177
4.02961E-5	-4.38958E-4	-8.08384E-4	-0.0016
4.03361E-5	-4.80995E-4	-8.48476E-4	-0.0013
4.03761E-5	-4.84346E-4	-9.63409E-4	-0.0011
4.04161E-5	-9.53454E-4	-0.00123	-0.00171
4.04561E-5	-4.56778E-4	-7.60807E-4	-0.00108
4.04961E-5	-5.04298E-4	-7.73102E-4	-0.00127
4.05361E-5	-4.85412E-4	-6.92917E-4	-0.00157
4.05761E-5	-9.16595E-4	-0.00128	-0.00189
4.06161E-5	-4.7536E-4	-8.04642E-4	-0.00139
4.06561E-5	-5.21814E-4	-6.96124E-4	-0.00126
4.06961E-5	-5.36131E-4	-8.86431E-4	-0.00119
4.07361E-5	-9.25277E-4	-0.00131	-0.00162
4.07761E-5	-4.73532E-4	-8.67186E-4	-0.00138
4.08161E-5	-5.42832E-4	-8.12126E-4	-0.0011
4.08561E-5	-5.03537E-4	-8.01434E-4	-0.00153
4.08961E-5	-9.03497E-4	-0.00121	-0.00202
4.09361E-5	-3.99054E-4	-7.10558E-4	-0.00134
4.09761E-5	-4.69572E-4	-6.83295E-4	-0.00123
4.10161E-5	-4.55864E-4	-7.51719E-4	-0.00125
4.10561E-5	-9.08828E-4	-0.00112	-0.00153
4.10961E-5	-4.86631E-4	-6.98797E-4	-0.00135
4.11361E-5	-4.81604E-4	-7.90208E-4	-0.00127
4.11761E-5	-5.26535E-4	-7.42097E-4	-0.00137
4.12161E-5	-8.68619E-4	-0.00125	-0.00179
4.12561E-5	-4.65764E-4	-8.71997E-4	-0.0012
4.12961E-5	-5.43441E-4	-7.15903E-4	-0.00154
4.13361E-5	-4.70943E-4	-8.29766E-4	-0.00146
4.13761E-5	-9.51474E-4	-0.00128	-0.00211
4.14161E-5	-4.83432E-4	-8.23352E-4	-0.00158
4.14561E-5	-4.84346E-4	-9.21712E-4	-0.00105
4.14961E-5	-4.93637E-4	-8.09453E-4	-0.00114
4.15361E-5	-9.17662E-4	-0.00126	-0.00187
4.15761E-5	-4.25555E-4	-7.54392E-4	-0.00137
4.16161E-5	-5.53341E-4	-7.83794E-4	-0.0015
4.16561E-5	-5.4466E-4	-7.55996E-4	-0.00135
4.16961E-5	-9.47819E-4	-0.00113	-0.00159
4.17361E-5	-4.27688E-4	-6.89175E-4	-0.00132
4.17761E-5	-4.82061E-4	-7.79517E-4	-0.00105
4.18161E-5	-4.40329E-4	-7.62945E-4	-9.53143E-4
4.18561E-5	-8.89942E-4	-0.00122	-0.0015
4.18961E-5	-3.92352E-4	-7.3301E-4	-0.00106
4.19361E-5	-4.9516E-4	-6.87571E-4	-0.0011
4.19761E-5	-5.11761E-4	-5.29339E-4	-0.00112
4.20161E-5	-8.87352E-4	-0.00101	-0.00156
4.20561E-5	-4.47335E-4	-5.88676E-4	-9.8339E-4
4.20961E-5	-4.91657E-4	-6.23958E-4	-9.3802E-4
4.21361E-5	-4.30124E-4	-5.8333E-4	-0.00115
4.21761E-5	-9.13245E-4	-0.00106	-0.00166
4.22161E-5	-4.46878E-4	-6.28769E-4	-0.00116
4.22561E-5	-4.94246E-4	-7.12161E-4	-0.00148
4.22961E-5	-4.47031E-4	-8.0678E-4	-0.00134
4.23361E-5	-8.38919E-4	-0.00111	-0.00177
4.23761E-5	-4.16721E-4	-7.33544E-4	-0.00132
4.24161E-5	-5.41309E-4	-8.69859E-4	-0.00117
4.24561E-5	-5.17397E-4	-7.55461E-4	-0.00137
4.24961E-5	-8.44249E-4	-0.0013	-0.00151
4.25361E-5	-4.19006E-4	-7.10023E-4	-0.00102
4.25761E-5	-4.19768E-4	-7.78448E-4	-0.00106
4.26161E-5	-3.82604E-4	-7.61876E-4	-0.00107
4.26561E-5	-8.26582E-4	-0.00119	-0.00134
4.26961E-5	-3.91895E-4	-7.10558E-4	-0.00107
4.27361E-5	-3.9814E-4	-5.62482E-4	-0.00105
4.27761E-5	-4.09106E-4	-6.61912E-4	-0.00106
4.28161E-5	-9.07609E-4	-0.00101	-0.00129
4.28561E-5	-3.33866E-4	-4.81762E-4	-8.67443E-4
4.28961E-5	-4.23423E-4	-6.23958E-4	-9.8339E-4
4.29361E-5	-4.88306E-4	-5.92418E-4	-9.07773E-4
4.29761E-5	-8.72883E-4	-0.00104	-0.00157
4.30161E-5	-4.26012E-4	-5.68897E-4	-0.0011
4.30561E-5	-4.51904E-4	-5.61948E-4	-0.00121
4.30961E-5	-4.27078E-4	-5.35754E-4	-0.00116
4.31361E-5	-8.36939E-4	-8.58099E-4	-0.00134
4.31761E-5	-3.40415E-4	-3.88213E-4	-0.00112
4.32161E-5	-4.01338E-4	-4.81762E-4	-0.00108
4.32561E-5	-3.53666E-4	-5.98833E-4	-0.00114
4.32961E-5	-7.64592E-4	-9.90672E-4	-0.00158
4.33361E-5	-3.23814E-4	-4.58776E-4	-0.00129
4.33761E-5	-3.71943E-4	-6.02575E-4	-0.00121
4.34161E-5	-4.08954E-4	-5.05283E-4	-0.00133
4.34561E-5	-8.26886E-4	-0.00106	-0.00189
4.34961E-5	-2.93809E-4	-5.80658E-4	-0.00129
4.35361E-5	-3.71638E-4	-4.53965E-4	-0.00125
4.35761E-5	-3.10715E-4	-5.13302E-4	-0.00119
4.36161E-5	-8.06782E-4	-8.77878E-4	-0.00149
4.36561E-5	-3.43157E-4	-4.13338E-4	-0.00115
4.36961E-5	-3.55951E-4	-5.25597E-4	-9.95993E-4
4.37361E-5	-3.57778E-4	-4.82832E-4	-8.39717E-4
4.37761E-5	-7.54235E-4	-0.00102	-0.00137
4.38161E-5	-2.50097E-4	-5.23459E-4	-7.76702E-4
4.38561E-5	-3.27621E-4	-6.82226E-4	-5.97741E-4
4.38961E-5	-3.33714E-4	-6.16474E-4	-9.02732E-4
4.39361E-5	-7.05497E-4	-9.16367E-4	-0.0014
4.39761E-5	-2.97769E-4	-5.26132E-4	-7.6662E-4
4.40161E-5	-2.66851E-4	-4.86574E-4	-9.43061E-4
4.40561E-5	-3.33866E-4	-5.26132E-4	-9.98514E-4
4.40961E-5	-7.15702E-4	-0.00106	-0.00139
4.41361E-5	-2.29535E-4	-5.01007E-4	-8.22073E-4
4.41761E-5	-3.1498E-4	-5.11164E-4	-7.69141E-4
4.42161E-5	-2.95941E-4	-5.79054E-4	-8.1199E-4
4.42561E-5	-7.66572E-4	-9.20643E-4	-0.00139
4.42961E-5	-3.26403E-4	-4.93523E-4	-9.50623E-4
4.43361E-5	-3.58235E-4	-6.81156E-4	-8.37196E-4
4.43761E-5	-3.2092E-4	-5.36288E-4	-0.00102
4.44161E-5	-7.34435E-4	-0.00106	-0.00125
4.44561E-5	-2.69135E-4	-5.844E-4	-7.96867E-4
4.44961E-5	-3.04623E-4	-6.71E-4	-0.00105
4.45361E-5	-3.96008E-4	-6.59239E-4	-0.00117
4.45761E-5	-7.85306E-4	-0.00109	-0.00141
4.46161E-5	-3.0508E-4	-5.81192E-4	-0.00107
4.46561E-5	-3.74075E-4	-6.73672E-4	-9.70787E-4
4.46961E-5	-3.15741E-4	-6.36253E-4	-8.19552E-4
4.47361E-5	-7.64897E-4	-9.54321E-4	-0.00116
4.47761E-5	-3.39501E-4	-4.74278E-4	-6.60755E-4
4.48161E-5	-3.39044E-4	-5.19182E-4	-9.93473E-4
4.48561E-5	-3.82909E-4	-5.41099E-4	-9.73308E-4
4.48961E-5	-8.46991E-4	-9.741E-4	-0.00129
4.49361E-5	-2.42481E-4	-4.64122E-4	-0.001
4.49761E-5	-3.75294E-4	-4.88177E-4	-6.63276E-4
4.50161E-5	-3.53361E-4	-4.82832E-4	-8.06949E-4
4.50561E-5	-7.1692E-4	-9.50044E-4	-0.00164
4.50961E-5	-3.16046E-4	-4.6626E-4	-0.00104
4.51361E-5	-3.38131E-4	-4.82297E-4	-0.00114
4.51761E-5	-3.71638E-4	-6.18612E-4	-9.95993E-4
4.52161E-5	-7.76015E-4	-0.00102	-0.00109
4.52561E-5	-3.72857E-4	-5.30408E-4	-8.32155E-4
4.52961E-5	-3.54275E-4	-4.93523E-4	-6.33029E-4
4.53361E-5	-3.30515E-4	-5.18113E-4	-7.99388E-4
4.53761E-5	-7.67182E-4	-9.59132E-4	-0.00111
4.54161E-5	-3.328E-4	-5.06353E-4	-7.08646E-4
4.54561E-5	-4.22661E-4	-5.62482E-4	-8.22073E-4
4.54961E-5	-4.33323E-4	-5.98833E-4	-8.87608E-4
4.55361E-5	-8.25515E-4	-0.00111	-0.00139
4.55761E-5	-2.50097E-4	-6.36253E-4	-7.11167E-4
4.56161E-5	-3.2686E-4	-6.75276E-4	-9.30458E-4
4.56561E-5	-3.01424E-4	-5.06887E-4	-9.15335E-4
4.56961E-5	-7.23926E-4	-9.15832E-4	-0.00117
4.57361E-5	-2.91677E-4	-4.71606E-4	-9.8087E-4
4.57761E-5	-3.07517E-4	-4.82297E-4	-9.70787E-4
4.58161E-5	-3.4666E-4	-4.9085E-4	-7.79223E-4
4.58561E-5	-7.90637E-4	-8.89638E-4	-0.00152
4.58961E-5	-2.87412E-4	-4.19218E-4	-9.93473E-4
4.59361E-5	-3.85194E-4	-6.20216E-4	-7.46455E-4
